lc_path,count lc 1,count lc 2,count lc 3,count lc 4,count lc 5,count lc 6,count lc 15
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807505_ne_18_1_20130915_lc.tif,827186,16372210,26860557,72103,963264,626047,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807505_se_18_1_20130915_lc.tif,799809,10526933,28448202,417075,3639535,1914006,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807512_ne_18_1_20130907_lc.tif,214678,23126355,21277764,134892,705783,440448,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807511_nw_18_1_20130907_lc.tif,164244,23911283,21140964,121392,339618,402819,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807514_nw_18_1_20130912_lc.tif,667861,13776961,29496188,121835,851727,812835,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807504_se_18_1_20130907_lc.tif,215290,17047162,26337883,258792,1232303,770650,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807513_se_18_1_20130912_lc.tif,171970,33187019,11149702,158867,473375,672667,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807519_nw_18_1_20130907_lc.tif,94917,21681308,23405822,87475,489171,382259,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807513_ne_18_1_20130912_lc.tif,626586,16814572,26144172,354826,916315,925384,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807513_sw_18_1_20130912_lc.tif,240258,28176540,16329808,110939,409862,608253,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807514_ne_18_1_20130905_lc.tif,8374817,10240390,24554004,352671,329924,426445,1394740
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807514_se_18_1_20130905_lc.tif,975689,15896956,26581488,97256,1265784,886030,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807504_nw_18_1_20130907_lc.tif,116777,16866640,27307745,81409,905585,608164,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807506_ne_18_1_20130915_lc.tif,385333,3179,719284,81807,8720,874,44404301
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807504_sw_18_1_20130907_lc.tif,157392,19361597,23067222,261121,2153743,930677,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807516_sw_18_1_20130905_lc.tif,1355011,6639776,7005959,2063587,558437,231801,27668941
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807513_nw_18_1_20130912_lc.tif,155132,19651116,24560409,247732,583501,653575,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807515_nw_18_1_20130905_lc.tif,6311597,2267713,7312107,598853,275156,137071,28707053
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807515_sw_18_1_20130905_lc.tif,2921122,10580171,28494378,185142,1667038,902253,891150
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807506_se_18_1_20130915_lc.tif,2206422,1249024,10643245,499984,90012,89110,30857429
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807505_sw_18_1_20130917_lc.tif,956920,14151334,26408945,280071,2762560,1247754,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807503_ne_18_1_20130907_lc.tif,135417,21242091,23534552,103782,516039,416559,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807511_ne_18_1_20130907_lc.tif,251210,19060408,25569813,98223,596821,434075,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807519_ne_18_1_20130915_lc.tif,86783,14956880,29730670,64002,727808,520157,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807505_nw_18_1_20130917_lc.tif,947531,10251044,32904128,156142,832811,691724,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807519_se_18_1_20130915_lc.tif,313679,12017087,30495569,164294,2184982,948564,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807519_sw_18_1_20130915_lc.tif,29731,11420424,33329238,95112,808917,495425,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807520_ne_18_1_20130912_lc.tif,351118,18597958,25414486,490223,611631,510184,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807520_nw_18_1_20130907_lc.tif,352790,9052216,33198166,380440,1939704,1108364,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807520_se_18_1_20130912_lc.tif,856462,24850192,18029046,688913,999754,589073,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807520_sw_18_1_20130905_lc.tif,1584376,17207343,20842077,468152,4180357,1785743,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807521_ne_18_1_20130912_lc.tif,165707,30518992,12104663,246029,1867405,962230,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807521_nw_18_1_20130912_lc.tif,159527,30172126,14749956,131639,363372,342930,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807521_se_18_1_20130912_lc.tif,75768,19091508,24478291,95252,1329544,818837,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807521_sw_18_1_20130912_lc.tif,168561,23417819,21238726,159601,546873,412156,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807522_ne_18_1_20130905_lc.tif,141813,21225413,22265768,263596,1137505,706873,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807522_nw_18_1_20130912_lc.tif,349266,25257888,17619545,290255,1653003,633020,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807522_se_18_1_20130905_lc.tif,241199,27388377,16820520,89881,705056,533700,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807522_sw_18_1_20130912_lc.tif,747272,18907112,23197084,338394,1749143,888135,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807523_ne_18_1_20130905_lc.tif,2116191,14703636,21847351,536996,4525457,1901031,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807523_nw_18_1_20130905_lc.tif,542854,17422271,24525184,232579,1955585,1006577,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807523_se_18_1_20130905_lc.tif,9622446,15290045,16358317,236378,2838469,1309140,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807523_sw_18_1_20130905_lc.tif,527538,23048254,19245537,329304,1634573,923989,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807524_nw_18_1_20130905_lc.tif,4848313,10900210,11875473,869905,4172657,1790973,11111233
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807524_sw_18_1_20130905_lc.tif,31541644,1532688,5374300,1174205,626142,389605,4960348
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807527_ne_18_1_20130915_lc.tif,3281078,28000561,13539222,155944,761560,423685,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807527_se_18_1_20130915_lc.tif,802383,17155275,26639481,44526,1014087,536598,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807528_ne_18_1_20130912_lc.tif,348397,13382852,29881308,174335,1502972,747764,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807528_nw_18_1_20130905_lc.tif,805527,14976630,27010009,227582,2166272,906228,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807528_se_18_1_20130912_lc.tif,544288,13263001,29627556,156600,1582680,899859,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807528_sw_18_1_20130905_lc.tif,812081,13602352,28998372,168368,1725452,823478,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807529_ne_18_1_20130905_lc.tif,284768,25549425,19014116,164753,530132,383806,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807529_nw_18_1_20130912_lc.tif,974475,18129240,24693629,490020,1172087,522105,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807529_se_18_1_20130912_lc.tif,45802,25098032,19699270,90788,573239,457669,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807529_sw_18_1_20130912_lc.tif,393676,20638544,23789526,102771,641242,453617,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807530_ne_18_1_20130905_lc.tif,3048012,17509905,20970670,279944,2797219,1203195,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807530_nw_18_1_20130905_lc.tif,1031569,18887468,23340398,512877,1203309,887812,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807530_se_18_1_20130905_lc.tif,190692,23746428,20393034,97816,861238,551432,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807530_sw_18_1_20130912_lc.tif,88231,22020886,22752419,64977,468231,514031,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807531_ne_18_1_20130905_lc.tif,16183518,11864280,13773980,339203,2431234,1106361,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807531_nw_18_1_20130905_lc.tif,5508965,18177929,18893916,345020,2022848,798262,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807531_se_18_1_20130905_lc.tif,337346,16121072,26384857,296432,1667949,921104,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807531_sw_18_1_20130905_lc.tif,1098810,16032157,25771295,160258,1743189,978976,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807532_ne_18_1_20130905_lc.tif,541372,977883,1062436,915928,431188,297702,41348239
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807532_nw_18_1_20130905_lc.tif,22814732,6798001,11409006,873013,1880238,931256,930396
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807532_se_18_1_20130905_lc.tif,1429862,2125157,1701490,726971,1438044,675180,37508196
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807532_sw_18_1_20130905_lc.tif,4267456,19211931,15568260,325509,4209427,2078172,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807539_ne_18_1_20130905_lc.tif,1220209,15764652,26640474,148795,1288601,703759,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/38075/m_3807539_nw_18_1_20130905_lc.tif,201887,15469115,27264108,101281,1905354,880685,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907512_ne_18_1_20130907_lc.tif,197254,22629548,14044734,260909,6463946,1741801,118
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907512_nw_18_1_20130907_lc.tif,498345,27334972,15837241,46195,1214578,461163,68
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907512_se_18_1_20130907_lc.tif,250203,20412543,10743642,187103,9843746,3912353,24990
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907512_sw_18_1_20130907_lc.tif,849429,22884650,14364011,126949,5524704,1680684,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907513_sw_18_1_20130907_lc.tif,173116,10577799,5485548,270129,5035917,2073820,21704011
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907518_ne_18_1_20130907_lc.tif,248796,27742060,14695286,40535,2006809,914610,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907518_se_18_1_20130907_lc.tif,261998,21550695,13519300,292337,7543765,2516360,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907519_ne_18_1_20130907_lc.tif,916161,16928909,14710348,178081,9626322,3162795,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907519_nw_18_1_20130907_lc.tif,365558,22513428,14082574,123009,6080494,2419490,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907519_se_18_1_20130907_lc.tif,550309,14450259,16602764,1007508,8861154,4088507,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907519_sw_18_1_20130907_lc.tif,357182,17732552,13824679,188360,9869548,3644119,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907520_ne_18_1_20130907_lc.tif,2459328,6328973,9139370,2764022,10921690,2900628,10892420
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907520_nw_18_1_20130907_lc.tif,1678487,12480093,13906823,951818,11980392,4476683,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907520_se_18_1_20130907_lc.tif,278818,2132401,4233773,387755,1690161,385244,36336124
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907520_sw_18_1_20130907_lc.tif,459735,7710401,14676085,366266,8561115,2207331,11517651
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907527_ne_18_1_20130907_lc.tif,548361,13887040,22586281,895894,5544723,2136087,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907527_nw_18_1_20130907_lc.tif,738349,20158792,15893676,224377,5959419,2679727,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907527_se_18_1_20130907_lc.tif,1785198,10716199,28865010,937170,1753774,1578920,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907527_sw_18_1_20130907_lc.tif,2946462,15219263,24640978,123058,1744604,1017875,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907528_ne_18_1_20130907_lc.tif,251835,316564,4079171,619500,49247,10339,40147896
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907528_nw_18_1_20130907_lc.tif,2040927,4584700,13938475,837803,1267679,339008,22527857
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907528_se_18_1_20130907_lc.tif,59792,7256,172032,0,10,917,45272390
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907528_sw_18_1_20130907_lc.tif,6061431,7545588,22630850,201228,481231,429293,8224693
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907535_ne_18_1_20130907_lc.tif,2852079,10162599,28092399,717625,2152289,1689588,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907535_nw_18_1_20130907_lc.tif,876085,7680875,30149392,329926,4890515,1803347,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907535_se_18_1_20130907_lc.tif,2074651,18911410,21817424,206228,1544139,1144580,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907535_sw_18_1_20130907_lc.tif,1364877,10174491,31382530,225839,1829526,783197,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907536_nw_18_1_20130907_lc.tif,2769557,3141064,21398339,197283,266013,199310,17634590
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907536_se_18_1_20130907_lc.tif,1201628,2541781,15399094,104809,36660,36774,26259772
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907536_sw_18_1_20130907_lc.tif,3213004,7326181,33985871,23006,212382,176848,712752
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907543_ne_18_1_20130907_lc.tif,352984,21405254,22243160,108689,876402,749823,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907543_nw_18_1_20130907_lc.tif,147461,27214070,17539520,77102,518814,301393,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907543_se_18_1_20130907_lc.tif,383844,10154137,32104182,79659,2137972,914398,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907543_sw_18_1_20130907_lc.tif,172747,21299228,23301369,38506,639330,385080,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907544_ne_18_1_20130907_lc.tif,2440905,7093412,32342697,47326,155944,230920,3308700
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907544_nw_18_1_20130907_lc.tif,1104197,15857157,27220779,57151,819911,628714,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907544_se_18_1_20130907_lc.tif,964492,6631804,37326316,37110,277447,420575,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907544_sw_18_1_20130907_lc.tif,1379501,10080599,27959296,68479,4079417,2150909,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907545_nw_18_1_20130907_lc.tif,2705224,1057398,10329908,160965,28592,52716,31221627
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907545_se_18_1_20130915_lc.tif,2380934,19567,9146376,60067,3801,0,33935181
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907545_sw_18_1_20130917_lc.tif,8869850,4267768,31487624,80246,46030,133702,716600
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907551_ne_18_1_20130907_lc.tif,493811,14267828,29114342,239938,1057980,630597,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907551_nw_18_1_20130907_lc.tif,142281,20759621,23906166,102187,518301,431973,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907551_se_18_1_20130907_lc.tif,263635,22407913,21240594,192408,1137464,607938,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907551_sw_18_1_20130907_lc.tif,210547,22207519,22062739,126986,728051,562582,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907552_ne_18_1_20130907_lc.tif,1303050,12084937,27750909,234247,3155591,1159282,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907552_nw_18_1_20130907_lc.tif,964945,15807274,24375357,268454,2942758,1389705,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907552_se_18_1_20130907_lc.tif,1853758,13083019,17486482,405074,9144202,3753321,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907552_sw_18_1_20130907_lc.tif,406692,15810792,26144003,211904,2049949,1163018,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907553_ne_18_1_20130915_lc.tif,4176818,932706,20749287,31353,8747,10939,19666324
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907553_nw_18_1_20130917_lc.tif,3466311,5077020,36456428,196704,265870,169747,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907553_se_18_1_20130915_lc.tif,4616293,3599756,12817386,151318,77188,58751,24287260
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907553_sw_18_1_20130917_lc.tif,1644116,9716514,28728103,470051,3909771,1201350,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907559_ne_18_1_20130907_lc.tif,292122,21609154,22557082,112615,828583,480700,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907559_se_18_1_20130907_lc.tif,236356,25186442,19307295,136550,605160,446333,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907560_ne_18_1_20130907_lc.tif,1033948,13060075,24809996,351077,4296045,2212555,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907560_nw_18_1_20130907_lc.tif,476903,14762279,27935754,163261,1539044,946982,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907560_se_18_1_20130907_lc.tif,364217,12298810,29565491,161501,1937242,1474275,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907560_sw_18_1_20130907_lc.tif,131390,22238965,21291117,126212,1191626,876722,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907561_ne_18_1_20130915_lc.tif,2554397,4263988,17792808,322205,138779,82447,20491133
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907561_nw_18_1_20130917_lc.tif,2364873,6465204,31956249,643531,3038803,1231505,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907561_se_18_1_20130915_lc.tif,2226147,7018182,31765416,214663,338889,263629,3849075
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907561_sw_18_1_20130917_lc.tif,962902,11410948,31446682,105749,944751,866958,0
/mnt/blobfuse/resampled-lc/data/v1/2013/states/de/de_1m_2013/39075/m_3907562_sw_18_1_20130915_lc.tif,980004,5333086,8065201,448328,7236,44281,30735916
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907921_ne_17_1_20130907_lc.tif,4131365,26007607,8009640,480110,157623,150707,7486854
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907921_nw_17_1_20130907_lc.tif,68756,16970914,8015065,8439,152439,162357,20983463
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907921_se_17_1_20130907_lc.tif,590841,35046647,9812273,21596,512946,470124,11
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907921_sw_17_1_20130907_lc.tif,50467,30217403,14942271,8400,694157,479188,63
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907922_ne_17_1_20130907_lc.tif,64925,38173052,7434575,24806,423987,419980,6
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907922_nw_17_1_20130907_lc.tif,43045,30885459,14774778,7018,386240,382238,4
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907922_se_17_1_20130907_lc.tif,32352,34005129,11675375,9139,532958,324568,15
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907922_sw_17_1_20130907_lc.tif,35002,33711295,11850036,24369,552629,343623,13
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907923_ne_17_1_20130907_lc.tif,177165,24495976,20047061,146561,1150336,649435,15
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907923_nw_17_1_20130907_lc.tif,124510,38700864,6723872,412476,330445,311743,10
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907923_se_17_1_20130907_lc.tif,135839,32273221,13347748,76492,536159,327685,1
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907923_sw_17_1_20130907_lc.tif,171131,36767561,8954739,26115,367567,348925,6
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907924_ne_17_1_20130904_lc.tif,475112,32294750,13431914,64412,293256,226362,10
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907924_nw_17_1_20130904_lc.tif,205613,28894393,15914567,318384,851765,538369,21
/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907924_se_17_1_20130904_lc.tif,135635,30868885,14876439,43211,449533,450377,16
