naip_path,lc_path,nlcd_path
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807614_sw_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807614_sw_18_1_20130907_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807614_sw_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807547_sw_18_1_20110602.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807547_sw_18_1_20130905_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807547_sw_18_1_20110602_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39077/m_3907738_sw_18_1_20110629.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39077/m_3907738_sw_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39077/m_3907738_sw_18_1_20110629_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807502_sw_18_1_20110604.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807502_sw_18_1_20130816_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807502_sw_18_1_20110604_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39075/m_3907526_ne_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39075/m_3907526_ne_18_1_20130907_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39075/m_3907526_ne_18_1_20110630_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39076/m_3907626_nw_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39076/m_3907626_nw_18_1_20130924_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39076/m_3907626_nw_18_1_20110630_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39079/m_3907932_nw_17_1_20111006.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907932_nw_17_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39079/m_3907932_nw_17_1_20111006_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39078/m_3907828_sw_17_1_20110731.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39078/m_3907828_sw_17_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39078/m_3907828_sw_17_1_20110731_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39077/m_3907719_ne_18_1_20110714.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39077/m_3907719_ne_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39077/m_3907719_ne_18_1_20110714_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807546_ne_18_1_20110602.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807546_ne_18_1_20130905_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807546_ne_18_1_20110602_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39078/m_3907821_sw_17_1_20110716.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39078/m_3907821_sw_17_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39078/m_3907821_sw_17_1_20110716_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39077/m_3907755_se_18_1_20110629.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39077/m_3907755_se_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39077/m_3907755_se_18_1_20110629_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39076/m_3907629_sw_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39076/m_3907629_sw_18_1_20130907_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39076/m_3907629_sw_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39077/m_3907756_nw_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39077/m_3907756_nw_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39077/m_3907756_nw_18_1_20110630_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39077/m_3907754_sw_18_1_20110629.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39077/m_3907754_sw_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39077/m_3907754_sw_18_1_20110629_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39079/m_3907939_nw_17_1_20110830.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907939_nw_17_1_20130907_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39079/m_3907939_nw_17_1_20110830_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39078/m_3907823_ne_17_1_20110714.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39078/m_3907823_ne_17_1_20130815_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39078/m_3907823_ne_17_1_20110714_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807534_sw_18_1_20110604.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807534_sw_18_1_20130925_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807534_sw_18_1_20110604_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39078/m_3907827_ne_17_1_20110731.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39078/m_3907827_ne_17_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39078/m_3907827_ne_17_1_20110731_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39076/m_3907664_sw_18_1_20110716.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39076/m_3907664_sw_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39076/m_3907664_sw_18_1_20110716_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807551_se_18_1_20110602.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807551_se_18_1_20130915_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807551_se_18_1_20110602_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39076/m_3907641_se_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39076/m_3907641_se_18_1_20130924_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39076/m_3907641_se_18_1_20110630_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39077/m_3907739_sw_18_1_20110629.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39077/m_3907739_sw_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39077/m_3907739_sw_18_1_20110629_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39076/m_3907663_ne_18_1_20110716.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39076/m_3907663_ne_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39076/m_3907663_ne_18_1_20110716_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807537_se_18_1_20110602.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807537_se_18_1_20130912_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807537_se_18_1_20110602_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807538_ne_18_1_20110602.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807538_ne_18_1_20130905_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807538_ne_18_1_20110602_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807612_ne_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807612_ne_18_1_20130915_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807612_ne_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807606_ne_18_1_20110716.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807606_ne_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807606_ne_18_1_20110716_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39079/m_3907923_se_17_1_20110830.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907923_se_17_1_20130907_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39079/m_3907923_se_17_1_20110830_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39077/m_3907731_se_18_1_20110603.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39077/m_3907731_se_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39077/m_3907731_se_18_1_20110603_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807622_ne_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807622_ne_18_1_20130907_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807622_ne_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807623_se_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807623_se_18_1_20130925_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807623_se_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39077/m_3907745_sw_18_1_20110629.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39077/m_3907745_sw_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39077/m_3907745_sw_18_1_20110629_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807517_ne_18_1_20110604.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807517_ne_18_1_20130925_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807517_ne_18_1_20110604_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39078/m_3907824_ne_17_1_20110714.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39078/m_3907824_ne_17_1_20130815_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39078/m_3907824_ne_17_1_20110714_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807541_sw_18_1_20110716.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807541_sw_18_1_20130925_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807541_sw_18_1_20110716_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39075/m_3907558_ne_18_1_20110603.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39075/m_3907558_ne_18_1_20130907_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39075/m_3907558_ne_18_1_20110603_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807602_sw_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807602_sw_18_1_20130924_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807602_sw_18_1_20110630_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807651_nw_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807651_nw_18_1_20130912_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807651_nw_18_1_20110630_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/37076/m_3707608_ne_18_1_20110716.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/37076/m_3707608_ne_18_1_20130925_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/37076/m_3707608_ne_18_1_20110716_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807653_sw_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807653_sw_18_1_20130915_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807653_sw_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39076/m_3907635_nw_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39076/m_3907635_nw_18_1_20130917_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39076/m_3907635_nw_18_1_20110630_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807661_nw_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807661_nw_18_1_20130915_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807661_nw_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39075/m_3907518_sw_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39075/m_3907518_sw_18_1_20130816_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39075/m_3907518_sw_18_1_20110630_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39079/m_3907931_se_17_1_20110830.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907931_se_17_1_20130907_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39079/m_3907931_se_17_1_20110830_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807633_se_18_1_20110629.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807633_se_18_1_20130915_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807633_se_18_1_20110629_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807554_sw_18_1_20110602.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807554_sw_18_1_20130905_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807554_sw_18_1_20110602_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39079/m_3907921_sw_17_1_20111006.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39079/m_3907921_sw_17_1_20130907_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39079/m_3907921_sw_17_1_20111006_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39076/m_3907655_sw_18_1_20110716.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39076/m_3907655_sw_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39076/m_3907655_sw_18_1_20110716_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39078/m_3907819_se_17_1_20110731.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39078/m_3907819_se_17_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39078/m_3907819_se_17_1_20110731_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807517_sw_18_1_20110716.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807517_sw_18_1_20130925_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807517_sw_18_1_20110716_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39076/m_3907659_sw_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39076/m_3907659_sw_18_1_20130917_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39076/m_3907659_sw_18_1_20110630_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807650_ne_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807650_ne_18_1_20130912_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807650_ne_18_1_20110630_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38075/m_3807550_nw_18_1_20110604.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38075/m_3807550_nw_18_1_20130925_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38075/m_3807550_nw_18_1_20110604_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39076/m_3907637_sw_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39076/m_3907637_sw_18_1_20130907_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39076/m_3907637_sw_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807652_nw_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807652_nw_18_1_20130912_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807652_nw_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807632_sw_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807632_sw_18_1_20130925_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807632_sw_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/38076/m_3807656_nw_18_1_20110727.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/38076/m_3807656_nw_18_1_20130925_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/38076/m_3807656_nw_18_1_20110727_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39075/m_3907549_sw_18_1_20110716.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39075/m_3907549_sw_18_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39075/m_3907549_sw_18_1_20110716_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39078/m_3907826_nw_17_1_20110823.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39078/m_3907826_nw_17_1_20130904_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39078/m_3907826_nw_17_1_20110823_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39076/m_3907649_sw_18_1_20110629.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39076/m_3907649_sw_18_1_20130924_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39076/m_3907649_sw_18_1_20110629_nlcd.tif
/mnt/blobfuse/esri-naip/data/v1/2011/states/md/md_1m_2011/39075/m_3907549_se_18_1_20110630.mrf,/mnt/blobfuse/resampled-lc/data/v1/2013/states/md/md_1m_2013/39075/m_3907549_se_18_1_20130816_lc.tif,/mnt/blobfuse/resampled-nlcd/data/v1/2011/states/md/md_1m_2011/39075/m_3907549_se_18_1_20110630_nlcd.tif
